Arquivo,Receita,Valor
receitas_junho_2015.csv,ESTACIONAMENTO ROTATIVO, 9705.60
receitas_junho_2015.csv,MULTAS DE TRÂNSITO, 348040.76
receitas_junho_2015.csv,MULTAS DE TRANSPORTES, 715.75
receitas_junho_2015.csv,OUTRAS RECEITAS, 601.95
receitas_junho_2015.csv,PÁTIO DE VEÍCULOS, 17925.27
receitas_junho_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_junho_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 27728.01
receitas_junho_2015.csv,TAXA DE TAXI, 687.36
receitas_junho_2015.csv,VISTORIA DE VEÍCULOS, 1492.27
receitas_junho_2015.csv,Dia: 10/06/2015,
receitas_junho_2015.csv,Descrição da Receita,Realizado
receitas_junho_2015.csv,CONVÊNIO PMC, 0.00
receitas_junho_2015.csv,ESTACIONAMENTO ROTATIVO, 13312.00
receitas_junho_2015.csv,MULTAS DE TRÂNSITO, 204740.94
receitas_junho_2015.csv,MULTAS DE TRANSPORTES, 1414.50
receitas_junho_2015.csv,OUTRAS RECEITAS, 183.73
receitas_junho_2015.csv,PÁTIO DE VEÍCULOS, 53365.76
receitas_junho_2015.csv,RECEITAS FINANCEIRAS, 75.01
receitas_junho_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 25140.57
receitas_junho_2015.csv,TAXA DE TAXI, 1553.55
receitas_junho_2015.csv,VISTORIA DE VEÍCULOS, 3843.68
receitas_junho_2015.csv,Dia: 11/06/2015,
receitas_junho_2015.csv,Descrição da Receita,Realizado
receitas_junho_2015.csv,CONVÊNIO PMC, 0.00
receitas_junho_2015.csv,ESTACIONAMENTO ROTATIVO, 3024.00
receitas_junho_2015.csv,MULTAS DE TRÂNSITO, 287128.10
receitas_junho_2015.csv,MULTAS DE TRANSPORTES, 1044.32
receitas_junho_2015.csv,OUTRAS RECEITAS, 557.15
receitas_junho_2015.csv,PÁTIO DE VEÍCULOS, 34867.78
receitas_junho_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_junho_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 38323.52
receitas_junho_2015.csv,TAXA DE TAXI, 855.00
receitas_junho_2015.csv,VISTORIA DE VEÍCULOS, 3890.34
receitas_junho_2015.csv,Dia: 12/06/2015,
receitas_junho_2015.csv,Descrição da Receita,Realizado
receitas_junho_2015.csv,CONVÊNIO PMC, 0.00
receitas_junho_2015.csv,ESTACIONAMENTO ROTATIVO, 4643.00
receitas_junho_2015.csv,MULTAS DE TRÂNSITO, 150667.40
receitas_junho_2015.csv,MULTAS DE TRANSPORTES, 2344.39
receitas_junho_2015.csv,OUTRAS RECEITAS, 28976.17
receitas_junho_2015.csv,PÁTIO DE VEÍCULOS, 21079.19
receitas_junho_2015.csv,RECEITAS FINANCEIRAS, 566.42
receitas_junho_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 47818.67
receitas_junho_2015.csv,TAXA DE TAXI, 1475.08
receitas_junho_2015.csv,VISTORIA DE VEÍCULOS, 7543.17
receitas_junho_2015.csv,Dia: 13/06/2015,
receitas_junho_2015.csv,Descrição da Receita,Realizado
receitas_junho_2015.csv,CONVÊNIO PMC, 0.00
receitas_junho_2015.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_junho_2015.csv,MULTAS DE TRÂNSITO, 0.00
receitas_junho_2015.csv,MULTAS DE TRANSPORTES, 0.00
receitas_junho_2015.csv,OUTRAS RECEITAS, 0.00
receitas_junho_2015.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_junho_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_junho_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_junho_2015.csv,TAXA DE TAXI, 0.00
receitas_junho_2015.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_junho_2015.csv,Dia: 14/06/2015,
receitas_junho_2015.csv,Descrição da Receita,Realizado
receitas_junho_2015.csv,CONVÊNIO PMC, 0.00
receitas_junho_2015.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_junho_2015.csv,MULTAS DE TRÂNSITO, 0.00
receitas_junho_2015.csv,MULTAS DE TRANSPORTES, 0.00
receitas_junho_2015.csv,OUTRAS RECEITAS, 0.00
receitas_junho_2015.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_junho_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_junho_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_junho_2015.csv,TAXA DE TAXI, 0.00
receitas_junho_2015.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_junho_2015.csv,Dia: 15/06/2015,
receitas_junho_2015.csv,Descrição da Receita,Realizado
receitas_junho_2015.csv,CONVÊNIO PMC, 0.00
receitas_junho_2015.csv,ESTACIONAMENTO ROTATIVO, 5068.80
receitas_junho_2015.csv,MULTAS DE TRÂNSITO, 155217.42
receitas_junho_2015.csv,MULTAS DE TRANSPORTES, 722.91
receitas_junho_2015.csv,OUTRAS RECEITAS, 64.01
receitas_junho_2015.csv,PÁTIO DE VEÍCULOS, 21084.97
receitas_junho_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_junho_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 29165.52
receitas_junho_2015.csv,TAXA DE TAXI, 2892.86
receitas_junho_2015.csv,VISTORIA DE VEÍCULOS, 8306.43
receitas_junho_2015.csv,Dia: 16/06/2015,
receitas_junho_2015.csv,Descrição da Receita,Realizado
receitas_junho_2015.csv,CONVÊNIO PMC, 0.00
receitas_junho_2015.csv,ESTACIONAMENTO ROTATIVO, 11952.00
receitas_junho_2015.csv,MULTAS DE TRÂNSITO, 287779.50
receitas_junho_2015.csv,MULTAS DE TRANSPORTES, 920.25
receitas_junho_2015.csv,OUTRAS RECEITAS, 722.15
receitas_junho_2015.csv,PÁTIO DE VEÍCULOS, 41426.73
receitas_junho_2015.csv,RECEITAS FINANCEIRAS, 763.95
receitas_junho_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 29478.68
receitas_junho_2015.csv,TAXA DE TAXI, 1601.03
receitas_junho_2015.csv,VISTORIA DE VEÍCULOS, 16753.44
receitas_junho_2015.csv,Dia: 17/06/2015,
receitas_junho_2015.csv,Descrição da Receita,Realizado
receitas_junho_2015.csv,CONVÊNIO PMC, 0.00
receitas_junho_2015.csv,ESTACIONAMENTO ROTATIVO, 8672.00
receitas_junho_2015.csv,MULTAS DE TRÂNSITO, 216016.18
receitas_junho_2015.csv,MULTAS DE TRANSPORTES, 7413.75
receitas_junho_2015.csv,OUTRAS RECEITAS, 109.41
receitas_junho_2015.csv,PÁTIO DE VEÍCULOS, 34379.84
receitas_junho_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_junho_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 29138.56
receitas_junho_2015.csv,TAXA DE TAXI, 2376.79
receitas_junho_2015.csv,VISTORIA DE VEÍCULOS, 2895.89
receitas_junho_2015.csv,Dia: 18/06/2015,
receitas_junho_2015.csv,Descrição da Receita,Realizado
receitas_junho_2015.csv,CONVÊNIO PMC, 0.00
receitas_junho_2015.csv,ESTACIONAMENTO ROTATIVO, 14313.60
receitas_junho_2015.csv,MULTAS DE TRÂNSITO, 175504.97
receitas_junho_2015.csv,MULTAS DE TRANSPORTES, 692.79
receitas_junho_2015.csv,OUTRAS RECEITAS, 85.45
receitas_junho_2015.csv,PÁTIO DE VEÍCULOS, 38201.48
receitas_junho_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_junho_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 28633.14
receitas_junho_2015.csv,TAXA DE TAXI, 1606.62
receitas_junho_2015.csv,VISTORIA DE VEÍCULOS, 4906.09
receitas_junho_2015.csv,Dia: 19/06/2015,
receitas_junho_2015.csv,Descrição da Receita,Realizado
receitas_junho_2015.csv,CONVÊNIO PMC, 0.00
receitas_junho_2015.csv,ESTACIONAMENTO ROTATIVO, 634.59
receitas_junho_2015.csv,MULTAS DE TRÂNSITO, 161806.82
receitas_junho_2015.csv,MULTAS DE TRANSPORTES, 1286.12
receitas_junho_2015.csv,OUTRAS RECEITAS, 116.22
receitas_junho_2015.csv,PÁTIO DE VEÍCULOS, 28831.09
receitas_junho_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_junho_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 50576.43
receitas_junho_2015.csv,TAXA DE TAXI, 1752.95
receitas_junho_2015.csv,VISTORIA DE VEÍCULOS, 5331.29
receitas_junho_2015.csv,Dia: 20/06/2015,
receitas_junho_2015.csv,Descrição da Receita,Realizado
receitas_junho_2015.csv,CONVÊNIO PMC, 0.00
receitas_junho_2015.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_junho_2015.csv,MULTAS DE TRÂNSITO, 0.00
receitas_junho_2015.csv,MULTAS DE TRANSPORTES, 0.00
receitas_junho_2015.csv,OUTRAS RECEITAS, 0.00
receitas_junho_2015.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_junho_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_junho_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_junho_2015.csv,TAXA DE TAXI, 0.00
receitas_junho_2015.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_junho_2015.csv,Dia: 21/06/2015,
receitas_junho_2015.csv,Descrição da Receita,Realizado
receitas_junho_2015.csv,CONVÊNIO PMC, 0.00
receitas_junho_2015.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_junho_2015.csv,MULTAS DE TRÂNSITO, 0.00
receitas_junho_2015.csv,MULTAS DE TRANSPORTES, 0.00
receitas_junho_2015.csv,OUTRAS RECEITAS, 0.00
receitas_junho_2015.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_junho_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_junho_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_junho_2015.csv,TAXA DE TAXI, 0.00
receitas_junho_2015.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_junho_2015.csv,Dia: 22/06/2015,
receitas_junho_2015.csv,Descrição da Receita,Realizado
receitas_junho_2015.csv,CONVÊNIO PMC, 0.00
receitas_junho_2015.csv,ESTACIONAMENTO ROTATIVO, 2736.00
receitas_junho_2015.csv,MULTAS DE TRÂNSITO, 128773.02
receitas_junho_2015.csv,MULTAS DE TRANSPORTES, 631.23
receitas_junho_2015.csv,OUTRAS RECEITAS, 153.67
receitas_junho_2015.csv,PÁTIO DE VEÍCULOS, 24190.87
receitas_junho_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_junho_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 26574.77
receitas_junho_2015.csv,TAXA DE TAXI, 1715.61
receitas_junho_2015.csv,VISTORIA DE VEÍCULOS, 3264.12
receitas_junho_2015.csv,Dia: 23/06/2015,
receitas_junho_2015.csv,Descrição da Receita,Realizado
receitas_junho_2015.csv,CONVÊNIO PMC, 0.00
receitas_junho_2015.csv,ESTACIONAMENTO ROTATIVO, 12038.40
receitas_junho_2015.csv,MULTAS DE TRÂNSITO, 235268.30
receitas_junho_2015.csv,MULTAS DE TRANSPORTES, 654.94
receitas_junho_2015.csv,OUTRAS RECEITAS, 122.00
receitas_junho_2015.csv,PÁTIO DE VEÍCULOS, 32641.72
receitas_junho_2015.csv,RECEITAS FINANCEIRAS, 35.55
receitas_junho_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 27616.70
receitas_junho_2015.csv,TAXA DE TAXI, 2330.28
receitas_junho_2015.csv,VISTORIA DE VEÍCULOS, 3472.25
receitas_junho_2015.csv,Dia: 24/06/2015,
receitas_junho_2015.csv,Descrição da Receita,Realizado
receitas_junho_2015.csv,CONVÊNIO PMC, 0.00
receitas_junho_2015.csv,ESTACIONAMENTO ROTATIVO, 7004.80
receitas_junho_2015.csv,MULTAS DE TRÂNSITO, 192705.52
receitas_junho_2015.csv,MULTAS DE TRANSPORTES, 1437.63
receitas_junho_2015.csv,OUTRAS RECEITAS, 94.33
receitas_junho_2015.csv,PÁTIO DE VEÍCULOS, 25851.47
receitas_junho_2015.csv,RECEITAS FINANCEIRAS, 8.18
receitas_junho_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 27680.59
receitas_junho_2015.csv,TAXA DE TAXI, 1430.57
receitas_junho_2015.csv,VISTORIA DE VEÍCULOS, 4154.57
receitas_junho_2015.csv,Dia: 25/06/2015,
receitas_junho_2015.csv,Descrição da Receita,Realizado
receitas_junho_2015.csv,CONVÊNIO PMC, 0.00
receitas_junho_2015.csv,ESTACIONAMENTO ROTATIVO, 10972.80
receitas_junho_2015.csv,MULTAS DE TRÂNSITO, 161706.08
receitas_junho_2015.csv,MULTAS DE TRANSPORTES, 664.74
receitas_junho_2015.csv,OUTRAS RECEITAS, 80885.58
receitas_junho_2015.csv,PÁTIO DE VEÍCULOS, 26253.38
receitas_junho_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_junho_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 27433.15
receitas_junho_2015.csv,TAXA DE TAXI, 1388.68
receitas_junho_2015.csv,VISTORIA DE VEÍCULOS, 4329.54
receitas_junho_2015.csv,Dia: 26/06/2015,
receitas_junho_2015.csv,Descrição da Receita,Realizado
receitas_junho_2015.csv,CONVÊNIO PMC, 0.00
receitas_junho_2015.csv,ESTACIONAMENTO ROTATIVO, 7520.00
receitas_junho_2015.csv,MULTAS DE TRÂNSITO, 255705.41
receitas_junho_2015.csv,MULTAS DE TRANSPORTES, 1309.77
receitas_junho_2015.csv,OUTRAS RECEITAS, 3871.65
receitas_junho_2015.csv,PÁTIO DE VEÍCULOS, 15536.70
receitas_junho_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_junho_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 51792.24
receitas_junho_2015.csv,TAXA DE TAXI, 681.76
receitas_junho_2015.csv,VISTORIA DE VEÍCULOS, 4235.33
receitas_junho_2015.csv,Dia: 27/06/2015,
receitas_junho_2015.csv,Descrição da Receita,Realizado
receitas_junho_2015.csv,CONVÊNIO PMC, 0.00
receitas_junho_2015.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_junho_2015.csv,MULTAS DE TRÂNSITO, 0.00
receitas_junho_2015.csv,MULTAS DE TRANSPORTES, 0.00
receitas_junho_2015.csv,OUTRAS RECEITAS, 0.00
receitas_junho_2015.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_junho_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_junho_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_junho_2015.csv,TAXA DE TAXI, 0.00
receitas_junho_2015.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_junho_2015.csv,Dia: 28/06/2015,
receitas_junho_2015.csv,Descrição da Receita,Realizado
receitas_junho_2015.csv,CONVÊNIO PMC, 0.00
receitas_junho_2015.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_junho_2015.csv,MULTAS DE TRÂNSITO, 0.00
receitas_junho_2015.csv,MULTAS DE TRANSPORTES, 0.00
receitas_junho_2015.csv,OUTRAS RECEITAS, 0.00
receitas_junho_2015.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_junho_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_junho_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_junho_2015.csv,TAXA DE TAXI, 0.00
receitas_junho_2015.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_junho_2015.csv,Dia: 29/06/2015,
receitas_junho_2015.csv,Descrição da Receita,Realizado
receitas_junho_2015.csv,CONVÊNIO PMC, 1115641.95
receitas_junho_2015.csv,ESTACIONAMENTO ROTATIVO, 6336.00
receitas_junho_2015.csv,MULTAS DE TRÂNSITO, 159545.10
receitas_junho_2015.csv,MULTAS DE TRANSPORTES, 659.05
receitas_junho_2015.csv,OUTRAS RECEITAS, 101.72
receitas_junho_2015.csv,PÁTIO DE VEÍCULOS, 22465.99
receitas_junho_2015.csv,RECEITAS FINANCEIRAS, 23.81
receitas_junho_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 27261.37
receitas_junho_2015.csv,TAXA DE TAXI, 2869.41
receitas_junho_2015.csv,VISTORIA DE VEÍCULOS, 3772.20
receitas_junho_2015.csv,Dia: 30/06/2015,
receitas_junho_2015.csv,Descrição da Receita,Realizado
receitas_junho_2015.csv,CONVÊNIO PMC, 0.00
receitas_junho_2015.csv,ESTACIONAMENTO ROTATIVO, 10512.00
receitas_junho_2015.csv,MULTAS DE TRÂNSITO, 364820.19
receitas_junho_2015.csv,MULTAS DE TRANSPORTES, 669.88
receitas_junho_2015.csv,OUTRAS RECEITAS, 8938.11
receitas_junho_2015.csv,PÁTIO DE VEÍCULOS, 31822.77
receitas_junho_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_junho_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 26394.02
receitas_junho_2015.csv,TAXA DE TAXI, 1721.15
receitas_junho_2015.csv,VISTORIA DE VEÍCULOS, 3938.26
receitas_maio_2015.csv,Descrição da Receita,Realizado
receitas_maio_2015.csv,CONVÊNIO PMC, 0.00
receitas_maio_2015.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_maio_2015.csv,MULTAS DE TRÂNSITO, 0.00
receitas_maio_2015.csv,MULTAS DE TRANSPORTES, 0.00
receitas_maio_2015.csv,OUTRAS RECEITAS, 0.00
receitas_maio_2015.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_maio_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_maio_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_maio_2015.csv,TAXA DE TAXI, 0.00
receitas_maio_2015.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_maio_2015.csv,Dia: 02/05/2015,
receitas_maio_2015.csv,Descrição da Receita,Realizado
receitas_maio_2015.csv,CONVÊNIO PMC, 0.00
receitas_maio_2015.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_maio_2015.csv,MULTAS DE TRÂNSITO, 0.00
receitas_maio_2015.csv,MULTAS DE TRANSPORTES, 0.00
receitas_maio_2015.csv,OUTRAS RECEITAS, 0.00
receitas_maio_2015.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_maio_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_maio_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_maio_2015.csv,TAXA DE TAXI, 0.00
receitas_maio_2015.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_maio_2015.csv,Dia: 03/05/2015,
receitas_maio_2015.csv,Descrição da Receita,Realizado
receitas_maio_2015.csv,CONVÊNIO PMC, 0.00
receitas_maio_2015.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_maio_2015.csv,MULTAS DE TRÂNSITO, 0.00
receitas_maio_2015.csv,MULTAS DE TRANSPORTES, 0.00
receitas_maio_2015.csv,OUTRAS RECEITAS, 0.00
receitas_maio_2015.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_maio_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_maio_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_maio_2015.csv,TAXA DE TAXI, 0.00
receitas_maio_2015.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_maio_2015.csv,Dia: 04/05/2015,
receitas_maio_2015.csv,Descrição da Receita,Realizado
receitas_maio_2015.csv,CONVÊNIO PMC, 0.00
receitas_maio_2015.csv,ESTACIONAMENTO ROTATIVO, 6940.80
receitas_maio_2015.csv,MULTAS DE TRÂNSITO, 253237.16
receitas_maio_2015.csv,MULTAS DE TRANSPORTES, 6278.38
receitas_maio_2015.csv,OUTRAS RECEITAS, 2002.32
receitas_maio_2015.csv,PÁTIO DE VEÍCULOS, 46110.84
receitas_maio_2015.csv,RECEITAS FINANCEIRAS, 29.31
receitas_maio_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 51628.36
receitas_maio_2015.csv,TAXA DE TAXI, 4635.26
receitas_maio_2015.csv,VISTORIA DE VEÍCULOS, 800.95
receitas_maio_2015.csv,Dia: 05/05/2015,
receitas_maio_2015.csv,Descrição da Receita,Realizado
receitas_maio_2015.csv,CONVÊNIO PMC, 0.00
receitas_maio_2015.csv,ESTACIONAMENTO ROTATIVO, 11721.60
receitas_maio_2015.csv,MULTAS DE TRÂNSITO, 396547.64
receitas_maio_2015.csv,MULTAS DE TRANSPORTES, 757.71
receitas_maio_2015.csv,OUTRAS RECEITAS, 218.99
receitas_maio_2015.csv,PÁTIO DE VEÍCULOS, 52314.16
receitas_maio_2015.csv,RECEITAS FINANCEIRAS, 14.85
receitas_maio_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 27810.76
receitas_maio_2015.csv,TAXA DE TAXI, 3188.09
receitas_maio_2015.csv,VISTORIA DE VEÍCULOS, 282.82
receitas_maio_2015.csv,Dia: 06/05/2015,
receitas_maio_2015.csv,Descrição da Receita,Realizado
receitas_maio_2015.csv,CONVÊNIO PMC, 0.00
receitas_maio_2015.csv,ESTACIONAMENTO ROTATIVO, 4368.00
receitas_maio_2015.csv,MULTAS DE TRÂNSITO, 260194.61
receitas_maio_2015.csv,MULTAS DE TRANSPORTES, 657.41
receitas_maio_2015.csv,OUTRAS RECEITAS, 4429.05
receitas_maio_2015.csv,PÁTIO DE VEÍCULOS, 34253.03
receitas_maio_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_maio_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 28097.34
receitas_maio_2015.csv,TAXA DE TAXI, 3218.98
receitas_maio_2015.csv,VISTORIA DE VEÍCULOS, 768.48
receitas_maio_2015.csv,Dia: 07/05/2015,
receitas_maio_2015.csv,Descrição da Receita,Realizado
receitas_maio_2015.csv,CONVÊNIO PMC, 0.00
receitas_maio_2015.csv,ESTACIONAMENTO ROTATIVO, 12384.00
receitas_maio_2015.csv,MULTAS DE TRÂNSITO, 232296.40
receitas_maio_2015.csv,MULTAS DE TRANSPORTES, 1062.33
receitas_maio_2015.csv,OUTRAS RECEITAS, 16988.18
receitas_maio_2015.csv,PÁTIO DE VEÍCULOS, 15274.01
receitas_maio_2015.csv,RECEITAS FINANCEIRAS, 15.48
receitas_maio_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 27911.87
receitas_maio_2015.csv,TAXA DE TAXI, 229.12
receitas_maio_2015.csv,VISTORIA DE VEÍCULOS, 156.78
receitas_maio_2015.csv,Dia: 08/05/2015,
receitas_maio_2015.csv,Descrição da Receita,Realizado
receitas_maio_2015.csv,CONVÊNIO PMC, 0.00
receitas_maio_2015.csv,ESTACIONAMENTO ROTATIVO, 15004.80
receitas_maio_2015.csv,MULTAS DE TRÂNSITO, 163759.13
receitas_maio_2015.csv,MULTAS DE TRANSPORTES, 1525.70
receitas_maio_2015.csv,OUTRAS RECEITAS, 2074.03
receitas_maio_2015.csv,PÁTIO DE VEÍCULOS, 82985.92
receitas_maio_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_maio_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 59738.00
receitas_maio_2015.csv,TAXA DE TAXI, 1436.17
receitas_maio_2015.csv,VISTORIA DE VEÍCULOS, 557.12
receitas_maio_2015.csv,Dia: 09/05/2015,
receitas_maio_2015.csv,Descrição da Receita,Realizado
receitas_maio_2015.csv,CONVÊNIO PMC, 0.00
receitas_maio_2015.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_maio_2015.csv,MULTAS DE TRÂNSITO, 0.00
receitas_maio_2015.csv,MULTAS DE TRANSPORTES, 0.00
receitas_maio_2015.csv,OUTRAS RECEITAS, 0.00
receitas_maio_2015.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_maio_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_maio_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_maio_2015.csv,TAXA DE TAXI, 0.00
receitas_maio_2015.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_maio_2015.csv,Dia: 10/05/2015,
receitas_maio_2015.csv,Descrição da Receita,Realizado
receitas_maio_2015.csv,CONVÊNIO PMC, 0.00
receitas_maio_2015.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_maio_2015.csv,MULTAS DE TRÂNSITO, 0.00
receitas_maio_2015.csv,MULTAS DE TRANSPORTES, 0.00
receitas_maio_2015.csv,OUTRAS RECEITAS, 0.00
receitas_maio_2015.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_maio_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_maio_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_maio_2015.csv,TAXA DE TAXI, 0.00
receitas_maio_2015.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_maio_2015.csv,Dia: 11/05/2015,
receitas_maio_2015.csv,Descrição da Receita,Realizado
receitas_maio_2015.csv,CONVÊNIO PMC, 0.00
receitas_maio_2015.csv,ESTACIONAMENTO ROTATIVO, 4924.80
receitas_maio_2015.csv,MULTAS DE TRÂNSITO, 184094.05
receitas_maio_2015.csv,MULTAS DE TRANSPORTES, 637.95
receitas_maio_2015.csv,OUTRAS RECEITAS, 0.00
receitas_maio_2015.csv,PÁTIO DE VEÍCULOS, 19016.95
receitas_maio_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_maio_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 26443.40
receitas_maio_2015.csv,TAXA DE TAXI, 1581.47
receitas_maio_2015.csv,VISTORIA DE VEÍCULOS, 9342.61
receitas_maio_2015.csv,Dia: 12/05/2015,
receitas_maio_2015.csv,Descrição da Receita,Realizado
receitas_maio_2015.csv,CONVÊNIO PMC, 0.00
receitas_maio_2015.csv,ESTACIONAMENTO ROTATIVO, 12585.60
receitas_maio_2015.csv,MULTAS DE TRÂNSITO, 386814.29
receitas_maio_2015.csv,MULTAS DE TRANSPORTES, 5470.89
receitas_maio_2015.csv,OUTRAS RECEITAS, 236.05
receitas_maio_2015.csv,PÁTIO DE VEÍCULOS, 85717.51
receitas_maio_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_maio_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 28493.10
receitas_maio_2015.csv,TAXA DE TAXI, 3985.82
receitas_maio_2015.csv,VISTORIA DE VEÍCULOS, 950.75
receitas_maio_2015.csv,Dia: 13/05/2015,
receitas_maio_2015.csv,Descrição da Receita,Realizado
receitas_maio_2015.csv,CONVÊNIO PMC, 0.00
receitas_maio_2015.csv,ESTACIONAMENTO ROTATIVO, 11552.00
receitas_maio_2015.csv,MULTAS DE TRÂNSITO, 193151.20
receitas_maio_2015.csv,MULTAS DE TRANSPORTES, 1262.90
receitas_maio_2015.csv,OUTRAS RECEITAS, 652.61
receitas_maio_2015.csv,PÁTIO DE VEÍCULOS, 34058.95
receitas_maio_2015.csv,RECEITAS FINANCEIRAS, 599.55
receitas_maio_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 28557.16
receitas_maio_2015.csv,TAXA DE TAXI, 2081.65
receitas_maio_2015.csv,VISTORIA DE VEÍCULOS, 408.31
receitas_maio_2015.csv,Dia: 14/05/2015,
receitas_maio_2015.csv,Descrição da Receita,Realizado
receitas_maio_2015.csv,CONVÊNIO PMC, 0.00
receitas_maio_2015.csv,ESTACIONAMENTO ROTATIVO, 8208.00
